transaction_items
"bajri no rotlo,doodhpak,handwo"
"farsi puri,jeera aloo,undhiyu"
"daal dhokli,handwo"
"farsi puri,kansar,khaman"
"bajri no rotlo,halvasan,saath"
"farsi puri,muthiya"
"daal dhokli,muthiya,sev khamani"
"bajri no rotlo,jeera aloo,kansar"
"daal dhokli,doodhpak,jeera aloo"
"doodhpak,sev khamani,thepla"
"gud papdi,thepla,undhiyu"
"halvasan,khakhra,thepla"
"handwo,muthiya,thepla"
"handwo,kansar,thepla"
"handwo,patra,thepla"
"doodhpak,farsi puri,handwo"
"doodhpak,farsi puri,jeera aloo"
"chorafali,gud papdi,thepla"
"bajri no rotlo,handwo,kansar"
"bajri no rotlo,jeera aloo,kansar"
"handwo,patra,thepla"
"doodhpak,handwo,thepla"
"farsi puri,kansar,undhiyu"
"bajri no rotlo,dhokla,handwo"
"jeera aloo,kansar,thepla"
"doodhpak,muthiya,thepla"
"daal dhokli,kansar,sev khamani"
"bajri no rotlo,doodhpak,kansar"
"daal dhokli,doodhpak,khandvi"
"gud papdi,jeera aloo,thepla"
"dudhi halwa,farsi puri,kansar"
"farsi puri,handwo,kansar"
"basundi,daal dhokli,lilva kachori"
"bajri no rotlo,dhokla,khaman"
"doodhpak,farsi puri,kansar"
"daal dhokli,handwo,muthiya"
"farsi puri,handwo,jeera aloo"
"daal dhokli,methi na gota,mohanthal"
"khandvi,muthiya,thepla"
"doodhpak,dudhi halwa,farsi puri"
"bajri no rotlo,lilva kachori,namakpara"
"doodhpak,farsi puri,handwo"
"bajri no rotlo,muthiya,undhiyu"
"kansar,thepla,undhiyu"
"bajri no rotlo,handwo,kansar"
"doodhpak,farsi puri,gud papdi"
"daal dhokli,dudhi halwa,kansar"
"daal dhokli,handwo,jeera aloo"
"daal dhokli,doodhpak,muthiya"
"daal dhokli,handwo,keri no ras"
"bajri no rotlo,ghooghra,sev tameta"
"doodhpak,kansar,thepla"
"daal dhokli,doodhpak,handwo"
"bajri no rotlo,doodhpak,keri no ras"
"daal dhokli,handwo,jeera aloo"
"daal dhokli,doodhpak,muthiya"
"daal dhokli,handwo,muthiya"
"doodhpak,handwo,thepla"
"farsi puri,jeera aloo,muthiya"
"daal dhokli,doodhpak,muthiya"
"doodhpak,farsi puri,muthiya"
"bajri no rotlo,jeera aloo,kansar"
"farsi puri,jeera aloo,muthiya"
"khakhra,muthiya,thepla"
"daal dhokli,kansar,patra"
"doodhpak,sev khamani,thepla"
"basundi,doodhpak,farsi puri"
"bajri no rotlo,handwo"
"bajri no rotlo,copra paak,muthiya"
"doodhpak,thepla"
"bajri no rotlo,kutchi dabeli,patra"
"doodhpak,farsi puri,muthiya"
"farsi puri,handwo,jeera aloo"
"farsi puri,methi na gota,muthiya"
"bajri no rotlo,jeera aloo,muthiya"
"farsi puri,ghooghra,muthiya"
"jeera aloo,keri no ras,thepla"
"bajri no rotlo,ghooghra,kansar"
"bajri no rotlo,handwo,keri no ras"
"daal dhokli,handwo,namakpara"
"bajri no rotlo,handwo,kansar"
"bajri no rotlo,handwo,jeera aloo"
"kansar,sev tameta,thepla"
"mag dhokli,sev khamani,thepla"
"daal dhokli,kansar,muthiya"
"farsi puri,jeera aloo,muthiya"
"copra paak,farsi puri,handwo"
"kansar,muthiya,thepla"
"daal dhokli,handwo,turiya patra vatana sabji"
"bajri no rotlo,chevdo,handwo"
"daal dhokli,mohanthal,patra"
"doodhpak,farsi puri,jeera aloo"
"keri no ras,khandvi,thepla"
"doodhpak,muthiya,thepla"
"daal dhokli,mag dhokli,muthiya"
"daal dhokli,jeera aloo,saath"
"daal dhokli,mag dhokli,patra"
"daal dhokli,kansar,muthiya"
"bajri no rotlo,kansar,khaman"
"bajri no rotlo,doodhpak"
"daal dhokli,kansar,patra"
"bajri no rotlo,ghooghra,lilva kachori"
"farsi puri,jeera aloo,muthiya"
"bajri no rotlo,handwo,methi na gota"
"daal dhokli,gud papdi,patra"
"doodhpak,farsi puri"
"ghooghra,kansar,thepla"
"farsi puri,handwo,jeera aloo"
"doodhpak,handwo,thepla"
"farsi puri,kansar,mag dhokli"
"handwo,jeera aloo,thepla"
"bajri no rotlo,jeera aloo"
"bajri no rotlo,muthiya"
"bajri no rotlo,handwo,kansar"
"farsi puri,handwo,kansar"
"kutchi dabeli,sev tameta,thepla"
"daal dhokli,handwo,keri no ras"
"daal dhokli,namakpara,undhiyu"
"farsi puri,handwo,muthiya"
"daal dhokli,kansar,turiya patra vatana sabji"
"khichu,patra,thepla"
"muthiya,thepla"
"jeera aloo,muthiya,thepla"
"chevdo,handwo,thepla"
"khakhra,khandvi,thepla"
"daal dhokli,muthiya,namakpara"
"copra paak,dudhi halwa,thepla"
"bajri no rotlo,halvasan,jeera aloo"
"doodhpak,thepla,turiya patra vatana sabji"
"bajri no rotlo,kansar,muthiya"
"bajri no rotlo,doodhpak,handwo"
"doodhpak,methi na gota,thepla"
"bajri no rotlo,handwo,saath"
"bajri no rotlo,dudhi halwa,turiya patra vatana sabji"
"bajri no rotlo,jeera aloo,muthiya"
"daal dhokli,kansar,khichu"
"farsi puri,handwo,namakpara"
"doodhpak,dudhi halwa,farsi puri"
"bajri no rotlo,handwo,kansar"
"handwo,thepla,undhiyu"
"farsi puri,muthiya"
"bajri no rotlo,jeera aloo,khandvi"
