transaction_items
"dal tadka,karela bharta,paneer tikka masala"
"karela bharta,misi roti,tandoori chicken"
"paneer tikka masala,paratha,vegetable jalfrezi"
"makki di roti sarson da saag,paneer butter masala"
"dal tadka,mushroom matar,vegetable jalfrezi"
"dal tadka,karela bharta,lassi"
"aloo tikki,misi roti,paneer tikka masala"
"bhindi masala,kadai paneer,paratha"
"paneer tikka masala,paratha,vegetable jalfrezi"
"karela bharta,naan,rongi"
"karela bharta,naan,vegetable jalfrezi"
"lassi,paratha,vegetable jalfrezi"
"karela bharta,naan,paneer tikka masala"
"lassi,makki di roti sarson da saag,paneer tikka masala"
"kadai paneer,karela bharta,naan"
"lassi,misi roti,paneer tikka masala"
"aloo methi,lassi,misi roti"
"aloo methi,chana masala,misi roti"
"chole bhature,dal tadka,lassi"
"aloo methi,misi roti,vegetable jalfrezi"
"naan,paneer butter masala,paneer tikka masala"
"paneer tikka masala,paratha,vegetable jalfrezi"
"dal makhani,karela bharta,lassi"
"lassi,paneer tikka masala,paratha"
"dal makhani,lassi,vegetable jalfrezi"
"aloo gobi,kadai paneer,naan"
"aloo matar,dal makhani,vegetable jalfrezi"
"dal makhani,palak paneer,tandoori chicken"
"aloo tikki,dal tadka,paneer tikka masala"
"karela bharta,naan,paneer tikka masala"
"dal tadka,palak paneer,paneer butter masala"
"dal tadka,karela bharta,lassi"
"makki di roti sarson da saag,paneer tikka masala"
"bhatura,paratha,vegetable jalfrezi"
"aloo shimla mirch,chicken tikka,dal tadka"
"dal tadka,karela bharta,vegetable jalfrezi"
"aloo matar,dal tadka,vegetable jalfrezi"
"karela bharta,paratha,vegetable jalfrezi"
"karela bharta,makki di roti sarson da saag,paneer tikka masala"
"chole bhature,dal makhani,vegetable jalfrezi"
"lassi,makki di roti sarson da saag,paneer tikka masala"
"lassi,makki di roti sarson da saag,vegetable jalfrezi"
"karela bharta,makki di roti sarson da saag,vegetable jalfrezi"
"bhindi masala,lassi,misi roti"
"naan,palak paneer,paneer butter masala"
"karela bharta,naan,vegetable jalfrezi"
"dal tadka,karela bharta,paneer tikka masala"
"karela bharta,makki di roti sarson da saag,vegetable jalfrezi"
"dal makhani,paneer tikka masala,vegetable jalfrezi"
"makki di roti sarson da saag,paneer tikka masala,vegetable jalfrezi"
"bhindi masala,mushroom do pyaza,paratha"
"kadai paneer,naan,paneer tikka masala"
"dal makhani,lassi,vegetable jalfrezi"
"karela bharta,naan,paneer tikka masala"
"chole bhature,dal tadka,paneer butter masala"
"chicken tikka masala,karela bharta,naan"
"karela bharta,paratha,vegetable jalfrezi"
"dal tadka,karela bharta,vegetable jalfrezi"
"chicken tikka masala,karela bharta,makki di roti sarson da saag"
"karela bharta,paratha"
"lassi,naan,tandoori chicken"
"karela bharta,lassi,makki di roti sarson da saag"
"naan,paneer butter masala,tandoori fish tikka"
"lassi,misi roti,vegetable jalfrezi"
"dal makhani,lassi,paneer tikka masala"
"karela bharta,lassi,paratha"
"lassi,makki di roti sarson da saag,tandoori fish tikka"
"palak paneer,paneer tikka masala,paratha"
"aloo shimla mirch,palak paneer,paratha"
"dal makhani,karela bharta,vegetable jalfrezi"
"dal tadka,karela bharta,lassi"
"lassi,misi roti,paneer tikka masala"
"misi roti,paneer tikka masala"
"karela bharta,mushroom do pyaza,naan"
"dal makhani,paneer tikka masala,vegetable jalfrezi"
"chana masala,lassi,misi roti"
"gajar ka halwa,misi roti,vegetable jalfrezi"
"misi roti,vegetable jalfrezi"
"mushroom matar,paratha"
"dal tadka,lassi,paneer tikka masala"
"palak paneer,paratha,vegetable jalfrezi"
"misi roti,paneer tikka masala,vegetable jalfrezi"
"lassi,misi roti,tandoori chicken"
"dal tadka,paneer tikka masala,vegetable jalfrezi"
"lassi,naan,paneer tikka masala"
"aloo gobi,dal makhani,paneer tikka masala"
"dal makhani,karela bharta"
"karela bharta,paratha"
"karela bharta,misi roti,vegetable jalfrezi"
"bhindi masala,misi roti,paneer tikka masala"
"dal makhani,karela bharta,lassi"
"bhindi masala,karela bharta,naan"
"dal makhani,paneer tikka masala,tandoori fish tikka"
"karela bharta,lassi,naan"
"misi roti,paneer tikka masala,tandoori chicken"
"makki di roti sarson da saag,paneer tikka masala,vegetable jalfrezi"
"naan,pindi chana,vegetable jalfrezi"
"chana masala,paneer tikka masala,paratha"
"karela bharta,makki di roti sarson da saag"
"makki di roti sarson da saag,rongi,tandoori fish tikka"
"karela bharta,misi roti,paneer tikka masala"
"chicken tikka masala,misi roti,tandoori fish tikka"
"karela bharta,lassi,misi roti"
"aloo matar,dal tadka,karela bharta"
"karela bharta,lassi,makki di roti sarson da saag"
"bhatura,lassi,makki di roti sarson da saag"
"chana masala,naan,tandoori fish tikka"
"karela bharta,paneer tikka masala,paratha"
"dal tadka,lassi,shahi paneer"
"chole bhature,karela bharta,naan"
"aloo methi,paneer tikka masala,paratha"
"dal makhani,mushroom do pyaza,rongi"
"lassi,makki di roti sarson da saag,vegetable jalfrezi"
"dal makhani,karela bharta,lassi"
"chicken tikka masala,dal tadka,paneer tikka masala"
"karela bharta,naan"
"chana masala,dal makhani,gajar ka halwa"
"chicken tikka masala,dal makhani,karela bharta"
"karela bharta,lassi,makki di roti sarson da saag"
"aloo matar,makki di roti sarson da saag,vegetable jalfrezi"
"makki di roti sarson da saag,paneer tikka masala"
"karela bharta,makki di roti sarson da saag,paneer butter masala"
"karela bharta,naan,vegetable jalfrezi"
"dal makhani,kadai paneer,vegetable jalfrezi"
"aloo shimla mirch,karela bharta,naan"
"karela bharta,naan,paneer butter masala"
"aloo matar,dal makhani,kadai paneer"
"bhindi masala,naan,paneer tikka masala"
"lassi,misi roti,paneer tikka masala"
"karela bharta,makki di roti sarson da saag"
"dal makhani,paneer tikka masala,vegetable jalfrezi"
"dal makhani,karela bharta,paneer tikka masala"
"lassi,naan,tandoori fish tikka"
"dal makhani,paneer tikka masala,vegetable jalfrezi"
"karela bharta,paratha"
"aloo gobi,karela bharta,misi roti"
"makki di roti sarson da saag,paneer tikka masala,vegetable jalfrezi"
"karela bharta,lassi,makki di roti sarson da saag"
"paratha,vegetable jalfrezi"
"lassi,naan,tandoori chicken"
"paratha,vegetable jalfrezi"
"dal makhani,pindi chana,rongi"
"lassi,naan,paneer tikka masala"
"lassi,naan"
"aloo shimla mirch,kadai paneer,naan"
"chole bhature,dal tadka,karela bharta"
"chicken tikka masala,dal makhani,karela bharta"
"lassi,misi roti,vegetable jalfrezi"
"karela bharta,lassi,naan"
"naan,pindi chana,vegetable jalfrezi"
"karela bharta,makki di roti sarson da saag,mushroom do pyaza"
"dal tadka,paneer tikka masala,rongi"
"chicken tikka masala,karela bharta,naan"
"lassi,makki di roti sarson da saag,paneer tikka masala"
"bhatura,dal tadka,pindi chana"
"makki di roti sarson da saag,vegetable jalfrezi"
"lassi,misi roti,mushroom matar"
"aloo shimla mirch,dal makhani,karela bharta"
"dal makhani,paneer tikka masala,tandoori chicken"
"paneer tikka masala,paratha,tandoori fish tikka"
"aloo gobi,naan,tandoori chicken"
"dal makhani,karela bharta,lassi"
"lassi,misi roti,palak paneer"
"aloo shimla mirch,chicken tikka,paratha"
"dal tadka,vegetable jalfrezi"
"bhindi masala,chole bhature,naan"
"lassi,misi roti,paneer tikka masala"
"mushroom do pyaza,naan,vegetable jalfrezi"
"aloo shimla mirch,dal tadka,kadai paneer"
"chicken tikka masala,karela bharta,paratha"
"dal makhani,karela bharta,paneer tikka masala"
"karela bharta,naan"
"karela bharta,misi roti,vegetable jalfrezi"
"karela bharta,naan"
"dal makhani,paneer tikka masala,vegetable jalfrezi"
"bhindi masala,makki di roti sarson da saag,tandoori chicken"
"bhatura,dal makhani,lassi"
"dal tadka,karela bharta"
"paneer butter masala,paneer tikka masala,paratha"
"dal makhani,paneer tikka masala,shahi paneer"
"karela bharta,paratha"
"lassi,makki di roti sarson da saag,paneer tikka masala"
"chana masala,dal tadka,lassi"
"karela bharta,lassi,naan"
"karela bharta,misi roti"
"palak paneer,paneer tikka masala,paratha"
"dal makhani,lassi,vegetable jalfrezi"
"chicken tikka masala,naan,vegetable jalfrezi"
"dal makhani,karela bharta,vegetable jalfrezi"
"gajar ka halwa,naan,paneer tikka masala"
"karela bharta,misi roti,paneer butter masala"
"dal makhani,lassi"
"misi roti,paneer tikka masala,shahi paneer"
"aloo methi,dal makhani,paneer tikka masala"
"makki di roti sarson da saag,mushroom do pyaza,tandoori chicken"
"lassi,makki di roti sarson da saag"
"dal tadka,gajar ka halwa,paneer butter masala"
