transaction_items
"ariselu,idli,poornalu"
"bandar laddu,idli,kakinada khaja"
"ariselu,bandar laddu,dosa"
"ariselu,idli,pesarattu"
"dosa,pesarattu,pootharekulu"
"ariselu,idli,palathalikalu"
"dosa,gavvalu,pesarattu"
"idli,kakinada khaja,pesarattu"
"gavvalu,idli,pesarattu"
"ariselu,idli,pesarattu"
"attu,idli,pesarattu"
"gavvalu,idli,pesarattu"
"bandar laddu,idli,poornalu"
"ariselu,idli,pesarattu"
"ariselu,idli,pesarattu"
"ariselu,idli,pootharekulu"
"idli,palathalikalu,pesarattu"
"idli,kakinada khaja,pesarattu"
"idli,palathalikalu,pootharekulu"
"ariselu,idli"
"dosa,pesarattu,poornalu"
"bandar laddu,idli,pootharekulu"
"ariselu,dosa,poornalu"
"idli,pesarattu,poornalu"
"dosa,kajjikaya,poornalu"
"dosa,pesarattu"
"gavvalu,idli,pesarattu"
"attu,bandar laddu,dosa"
"ariselu,idli,poornalu"
"ariselu,idli,poornalu"
"ariselu,idli"
"ariselu,idli,poornalu"
"idli,kajjikaya,pesarattu"
"ariselu,idli,pesarattu"
"ariselu,idli,poornalu"
"idli,pesarattu"
"dosa,poornalu"
"ariselu,idli,pesarattu"
"ariselu,idli"
"idli,kajjikaya,palathalikalu"
"idli,kakinada khaja,poornalu"
"ariselu,dosa,pesarattu"
"dosa,gavvalu,poornalu"
"dosa,kajjikaya,pesarattu"
"ariselu,dosa,pesarattu"
"dosa,pesarattu,poornalu"
"idli,pesarattu,poornalu"
"ariselu,dosa,pesarattu"
"attu,idli,pesarattu"
"ariselu,dosa,pesarattu"
"ariselu,dosa,poornalu"
"ariselu,dosa,pesarattu"
"ariselu,idli"
"idli,kajjikaya,pesarattu"
"dosa,gavvalu,poornalu"
"attu,dosa,gavvalu"
"attu,dosa,poornalu"
"ariselu,bandar laddu,dosa"
"ariselu,dosa,gavvalu"
"ariselu,idli,pesarattu"
"ariselu,idli,pesarattu"
"ariselu,idli"
"attu,idli,palathalikalu"
"idli,pesarattu"
"ariselu,gavvalu,idli"
"ariselu,dosa"
"ariselu,idli,poornalu"
"idli,pesarattu,poornalu"
"ariselu,idli,poornalu"
"ariselu,dosa"
"ariselu,idli,poornalu"
"dosa,poornalu"
"idli,kajjikaya,pootharekulu"
"ariselu,idli,palathalikalu"
"ariselu,dosa,poornalu"
"dosa,pesarattu,poornalu"
"ariselu,dosa,gavvalu"
"idli,pesarattu,poornalu"
"ariselu,attu,dosa"
"ariselu,idli,palathalikalu"
"ariselu,dosa,pesarattu"
"dosa,pesarattu,poornalu"
"ariselu,dosa"
"ariselu,dosa,poornalu"
"dosa,palathalikalu,poornalu"
"ariselu,idli,kakinada khaja"
"ariselu,dosa,pesarattu"
"bandar laddu,idli,kakinada khaja"
"dosa,kakinada khaja,poornalu"
"idli,palathalikalu,pesarattu"
"dosa,pesarattu"
"ariselu,idli"
"dosa,kajjikaya,pesarattu"
"dosa,kajjikaya,poornalu"
"bandar laddu,idli,pootharekulu"
"ariselu,idli"
"idli,poornalu"
"ariselu,attu,dosa"
"idli,poornalu"
"ariselu,dosa,poornalu"
"idli,poornalu"
"ariselu,dosa,pootharekulu"
"ariselu,idli,pesarattu"
"gavvalu,idli,palathalikalu"
"bandar laddu,dosa,kakinada khaja"
"ariselu,idli,kakinada khaja"
"ariselu,idli,pesarattu"
"dosa,poornalu"
"dosa,kakinada khaja,pesarattu"
"dosa,pesarattu,poornalu"
"dosa,pesarattu"
"bandar laddu,idli,poornalu"
"bandar laddu,dosa,kakinada khaja"
"ariselu,dosa,poornalu"
"ariselu,idli,poornalu"
"ariselu,idli"
"dosa,pesarattu,poornalu"
"ariselu,idli,pesarattu"
"ariselu,idli,poornalu"
"attu,idli,pesarattu"
"ariselu,dosa,pesarattu"
"dosa,pesarattu,poornalu"
"idli,pesarattu,poornalu"
"idli,poornalu,pootharekulu"
"idli,kajjikaya,pesarattu"
"ariselu,dosa,pesarattu"
"ariselu,attu,idli"
"ariselu,idli,pesarattu"
"ariselu,idli,pesarattu"
"idli,kajjikaya,kakinada khaja"
"attu,dosa,gavvalu"
"ariselu,idli,kajjikaya"
"idli,kakinada khaja,pesarattu"
"dosa,pesarattu"
"dosa,kajjikaya,pesarattu"
"dosa,gavvalu,poornalu"
"dosa,pesarattu,poornalu"
"idli,poornalu"
"bandar laddu,dosa,poornalu"
"ariselu,dosa,kajjikaya"
"ariselu,idli,poornalu"
"dosa,kajjikaya,poornalu"
"ariselu,dosa"
"idli,poornalu"
"ariselu,idli"
"dosa,pesarattu,poornalu"
"ariselu,dosa,pesarattu"
"idli,kajjikaya,poornalu"
"idli,palathalikalu,poornalu"
"dosa,poornalu"
"ariselu,dosa,pesarattu"
"ariselu,dosa,kakinada khaja"
"idli,kajjikaya,pootharekulu"
"idli,poornalu"
"dosa,kakinada khaja,pesarattu"
"bandar laddu,idli,palathalikalu"
"ariselu,idli"
"ariselu,dosa,pootharekulu"
"dosa,gavvalu"
"idli,pesarattu,poornalu"
"ariselu,idli,pesarattu"
"attu,dosa,pesarattu"
"ariselu,dosa,pesarattu"
"ariselu,dosa"
"ariselu,dosa,poornalu"
"ariselu,idli,poornalu"
"ariselu,dosa,pesarattu"
"dosa,poornalu"
"idli,kakinada khaja,pootharekulu"
"ariselu,dosa,pesarattu"
"ariselu,idli,poornalu"
"ariselu,dosa,poornalu"
"dosa,pesarattu,poornalu"
"ariselu,bandar laddu,idli"
"idli,palathalikalu,pootharekulu"
"bandar laddu,dosa,pesarattu"
"ariselu,idli,kajjikaya"
"dosa,pesarattu,poornalu"
"idli,palathalikalu,poornalu"
"dosa,pesarattu,poornalu"
"dosa,pesarattu"
"idli,poornalu"
"idli,kakinada khaja"
"ariselu,dosa"
"idli,pesarattu,poornalu"
"ariselu,dosa,pesarattu"
